objectID,Title,ArtistName,TimePeriod,Region Detailed,Country,Century,Culture,Height,Width,H/W Ratio,Color
77188,Brown-Eared Bulbul (Hiyodori) on a Branch of Plum,Kano Shōei,mid- to late 16th century,Japan,Japan,1600's,Asian Art,2700,4000,0.675,RGB
77193,Beauty on a Veranda in Snow,Sakai Hōitsu 酒井抱一,ca. 1794–95,Japan,Japan,1700's,Asian Art,3000,4000,0.75,RGB
77195,Courtesan with a Koto,Utagawa Toyoharu 歌川豊春,ca. 1785; inscription early 19th century,Japan,Japan,1900's,Asian Art,3000,4000,0.75,RGB
77198,Owl on a Pine Branch,Soga Nichokuan,early 17th century,Japan,Japan,1700's,Asian Art,2998,4000,0.7495,RGB
77204,"Waxwings, Cherry Blossoms, and Bamboo",Kiyohara Yukinobu,late 17th century,Japan,Japan,1700's,Asian Art,2911,3880,0.750257732,RGB
77799,Scene from the Tales of Ise: “Mount Utsu”,Fukae Roshū,early 18th century,Japan,Japan,1800's,Asian Art,4000,3002,1.332445037,RGB
77814,The Illustrated Sutra of Past and Present Karma (Kako genzai inga kyō emaki),Unidentified artist,late 13th century,Japan,Japan,1300's,Asian Art,2000,1500,1.333333333,RGB
77870,Eight views of the Yellow Mountains,Zheng Min,1681,China,China,1600's,Asian Art,2897,2531,1.144606875,RGB
78055,"“Tenmangū,” Sugawara no Michizane as Tenjin Traveling to China",Sengai Gibon,early 19th century,Japan,Japan,1900's,Asian Art,2681,3880,0.690979381,RGB
78057,"Zen Master with Meditation Staff, and Chinese-Style Landscapes",Unkoku Tōeki,probably late 1620s–1644,Japan,Japan,1600's,Asian Art,2506,3105,0.807085346,RGB
78060,Courtesan on Parade,Miyagawa Isshō,late 1730s–early 1740s,Japan,Japan,1700's,Asian Art,2424,4000,0.606,RGB
78079,"""Refined Elegance in the Four Seasons"" (Shiji seiga), Album of Flower Paintings",Yamamoto Baiitsu,1844,Japan,Japan,1800's,Asian Art,3688,2720,1.355882353,RGB
78125,Thousand Character Classic,Zhan Jingfeng,1599,China,China,1500's,Asian Art,4000,2304,1.736111111,RGB
78135,Two Egrets and Lotus,Sakai Hōitsu,1761–1828,Japan,Japan,1700's,Asian Art,2640,4000,0.66,RGB
78136,Courtesan and Attendants,Miyagawa (Katsukawa) Shunsui,late 18th century,Japan,Japan,1800's,Asian Art,2568,4000,0.642,RGB
78138,The Monk Daitō Kokushi as a Beggar,Shunsō Joshu,early 19th century,Japan,Japan,1900's,Asian Art,2998,4000,0.7495,RGB
78139,Bush Warbler (Uguisu) in a Plum Tree,Sakai Hōitsu,early 19th century,Japan,Japan,1900's,Asian Art,2160,4000,0.54,RGB
78143,Courtesan with a Letter in Her Mouth,Chōbunsai Eishi,1756–1815,Japan,Japan,1700's,Asian Art,2184,4000,0.546,RGB
78145,Portrait of Bodhidharma,Hakuin Ekaku,mid-18th century,Japan,Japan,1800's,Asian Art,2150,3880,0.554123711,RGB
78155,Portrait of Obaku Monk Mokuan,Kita Genki,dated 1674,Japan,Japan,1600's,Asian Art,1997,3880,0.514690722,RGB
78157,Portrait of Keinan Eibun,Unavailable,1449,Japan,Japan,1400's,Asian Art,2051,3880,0.528608247,RGB
78227,Silkies,Mori Sosen,before 1807,Japan,Japan,1800's,Asian Art,4000,3000,1.333333333,RGB
78283,Star Mandala,Unavailable,13th–14th century,Japan,Japan,1300's,Asian Art,3722,4000,0.9305,RGB
78569,Female Chanter for Jōruri Puppet Theater,Arai Kōu,ca. 1920,Japan,Japan,1900's,Asian Art,2832,4000,0.708,RGB
395123,Lady Dashwood and Her Son,Charles Howard Hodges,ca. 1785,British,Britain,1700's,European Paintings,2943,3519,0.836317136,RGB
435572,Saint Giles with Christ Triumphant over Satan and the Mission of the Apostles,Miguel Alcañiz (or Miquel Alcanyís),ca. 1408,Spanish,Spain,1400's,European Paintings,2548,3812,0.66841553,RGB
435573,Flora and Zephyr,Jacopo Amigoni,1730s,Italian,Italy,1700's,European Paintings,2611,3722,0.701504567,RGB
435574,The Crucifixion,Andrea di Bartolo,Unavailable,Italian,Italy,Unavailable,European Paintings,3919,2103,1.863528293,RGB
435576,Saint Alexander,Fra Angelico (Guido di Pietro),ca. 1425,Italian,Italy,1400's,European Paintings,3810,4000,0.9525,RGB
435580,Christ Crowned with Thorns,Antonello da Messina (Antonello di Giovanni d'Antonio),Unavailable,Italian,Italy,Unavailable,European Paintings,1390,1929,0.720580612,RGB
435581,Portrait of a Young Man,Antonello da Messina (Antonello di Giovanni d'Antonio),ca. 1470,Italian,Italy,1400's,European Paintings,2881,3799,0.758357462,RGB
435583,Madonna and Child,Antoniazzo Romano (Antonio di Benedetto Aquilio),Unavailable,Italian,Italy,Unavailable,European Paintings,2499,3515,0.710953058,RGB
435585,Portrait of a Married Couple (Lorenz Kraffter and Honesta Merz?),Ulrich Apt the Elder,1512,German,Germany,1500's,European Paintings,3913,2066,1.893998064,RGB
435590,Family Group in a Landscape,Jacques d'Arthois,ca. 1645,Flemish,Belgium,1600's,European Paintings,3531,2901,1.217166494,RGB
435593,Eve with Cain and Abel,Bachiacca (Francesco d'Ubertino Verdi),1520s,Italian,Italy,1500's,European Paintings,2173,4000,0.54325,RGB
435594,Leda and the Swan,Bachiacca (Francesco d'Ubertino Verdi),Unavailable,Italian,Italy,Unavailable,European Paintings,2804,3722,0.753358409,RGB
435596,Old Woman in an Armchair,Jacob Backer,Unavailable,Dutch,Netherlands,Unavailable,European Paintings,2992,3847,0.777748895,RGB
435597,Portrait of an Old Woman,Jacob Backer,Unavailable,Dutch,Netherlands,Unavailable,European Paintings,3231,3781,0.854535837,RGB
435598,"Portrait of a Man, Possibly a Botanist",David Bailly,1641,Dutch,Netherlands,1600's,European Paintings,2976,3851,0.772786289,RGB
435599,Boatmen of Barcelona,Dionisio Baixeras y Verdaguer,1886,Spanish,Spain,1800's,European Paintings,680,491,1.384928717,RGB
435600,Saint John on Patmos,Hans Baldung (called Hans Baldung Grien),ca. 1511,German,Germany,1500's,European Paintings,1635,1900,0.860526316,RGB
435602,Madonna and Child with Saints Philip and Agnes,Donato de' Bardi,ca. 1425–30,Italian,Italy,1400's,European Paintings,3861,3346,1.153915123,RGB
435603,A Footman Sleeping,Charles Bargue,1871,French,France,1800's,European Paintings,1137,1539,0.738791423,RGB
435604,A Bashi-Bazouk,Charles Bargue,1875,French,France,1800's,European Paintings,2633,3722,0.707415368,RGB
435607,Scenes from the Life of Christ,Giovanni Baronzio,mid-1340s,Italian,Italy,1300's,European Paintings,2348,4000,0.587,RGB
435614,Madonna and Child with the Young Saint John the Baptist,Fra Bartolomeo (Bartolomeo di Paolo del Fattorino),ca. 1497,Italian,Italy,1400's,European Paintings,3177,4000,0.79425,RGB
435615,Portrait of a Man,Fra Bartolomeo (Bartolomeo di Paolo del Fattorino),shortly after 1497,Italian,Italy,1400's,European Paintings,2887,3722,0.775658248,RGB
435616,Saint Dominic Resuscitating Napoleone Orsini,Bartolomeo degli Erri,1467–74,Italian,Italy,1400's,European Paintings,4000,3259,1.227370359,RGB
435617,Saint Thomas Aquinas Aided by Saints Peter and Paul,Bartolomeo degli Erri,Unavailable,Italian,Italy,Unavailable,European Paintings,490,697,0.703012912,RGB
435619,The Betrayal of Christ,Bartolomeo di Tommaso,ca. 1445–50,Italian,Italy,1400's,European Paintings,3811,1964,1.940427699,RGB
435620,The Lamentation and the Entombment,Bartolomeo di Tommaso,ca. 1445–50,Italian,Italy,1400's,European Paintings,800,416,1.923076923,RGB
435621,Joan of Arc,Jules Bastien-Lepage,1879,French,France,1800's,European Paintings,4000,3622,1.104362231,RGB
435622,Diana and Cupid,Pompeo Batoni,1761,Italian,Italy,1700's,European Paintings,3811,2734,1.39392831,RGB
435626,Porte de la Reine at Aigues-Mortes,Jean-Frédéric Bazille,1867,French,France,1800's,European Paintings,4000,3258,1.227747084,RGB
435627,In the Sun,Charles-Edouard de Beaumont,1875,French,France,1800's,European Paintings,3737,2323,1.608695652,RGB
435630,Edward Miles (1752–1828),Sir William Beechey,Unavailable,British,Britain,Unavailable,European Paintings,3231,3843,0.840749415,RGB
435631,"George IV (1762–1830), When Prince of Wales",Sir William Beechey,Unavailable,British,Britain,Unavailable,European Paintings,3217,4000,0.80425,RGB
435633,"Skating at Sloten, near Amsterdam",Johannes Abrahamsz Beerstraten,Unavailable,Dutch,Netherlands,Unavailable,European Paintings,3811,2673,1.42573887,RGB
435635,Chancellor Leonhard von Eck (1480–1550),Barthel Beham,1527,German,Germany,1500's,European Paintings,2593,3872,0.669679752,RGB
435638,The Le Cellier Altarpiece,Jean Bellegambe,1509,French,France,1500's,European Paintings,3785,3445,1.098693759,RGB
435639,Vase of Flowers in a Niche,Michel Bruno Bellengé,Unavailable,French,France,Unavailable,European Paintings,3793,2822,1.344082211,RGB
435640,Madonna Adoring the Sleeping Child,Giovanni Bellini,early 1460s,Italian,Italy,1400's,European Paintings,2415,3722,0.648844707,RGB
435642,Madonna and Child with Saints,Giovanni Bellini,Unavailable,Italian,Italy,Unavailable,European Paintings,3767,2396,1.572203673,RGB
435643,The Circumcision,Giovanni Bellini,1511,Italian,Italy,1500's,European Paintings,3755,2475,1.517171717,RGB
435646,Pirna: The Obertor from the South,Bernardo Bellotto,mid-1750s,Italian,Italy,1700's,European Paintings,3809,2349,1.621541081,RGB
435647,Vaprio d'Adda,Bernardo Bellotto,1744,Italian,Italy,1700's,European Paintings,3809,2475,1.538989899,RGB
435648,Project for a Room for King Ludwig II (1854–1886) of Bavaria,Gyula Benczúr,Unavailable,Hungarian,Hungary,Unavailable,European Paintings,4000,3163,1.264622194,RGB
435649,Judith,Benjamin-Constant (Jean-Joseph-Benjamin Constant),possibly ca. 1886,French,France,1800's,European Paintings,2450,3722,0.658248254,RGB
435650,"Madame Philippe Panon Desbassayns de Richemont (Jeanne Eglé Mourgue, 1778–1855) and Her Son, Eugène (1800–1859)",Marie Guillelmine Benoist,1802,French,France,1800's,European Paintings,3106,4000,0.7765,RGB
435651,The Lamentation,Ambrosius Benson,ca. 1520–25,Netherlandish,Netherlands,1500's,European Paintings,2573,4000,0.64325,RGB
435655,Rest,Nicolaes Berchem,1644,Dutch,Netherlands,1600's,European Paintings,2977,3722,0.799838796,RGB
435659,Madonna and Child with Angels,Bernardino da Genoa,1515,Italian,Italy,1500's,European Paintings,2752,3502,0.785836665,RGB
435663,Still Life with Lobster and Fruit,Abraham van Beyeren,probably early 1650s,Dutch,Netherlands,1600's,European Paintings,3047,3715,0.820188425,RGB
435668,Saint Nicholas Providing Dowries,Bicci di Lorenzo,1433–35,Italian,Italy,1400's,European Paintings,3811,2101,1.813898144,RGB
435669,Saint Nicholas Resuscitating Three Youths,Bicci di Lorenzo,1433–35,Italian,Italy,1400's,European Paintings,3811,2101,1.813898144,RGB
435670,A Young Woman and a Cavalier,Cornelis Bisschop,early 1660s,Dutch,Netherlands,1600's,European Paintings,3454,3826,0.902770518,RGB
435671,The Angel Appearing to Zacharias,William Blake,1799–1800,British,Britain,1700's,European Paintings,3915,2760,1.418478261,RGB
435672,Angelica and Medoro,Jacques Blanchard,possibly early 1630s,French,France,1600's,European Paintings,3811,2640,1.443560606,RGB
435673,The Outer Harbor of Brest,Henri Joseph van Blarenberghe,1773,French,France,1700's,European Paintings,3917,2743,1.427998542,RGB
435678,The Temptation of Saint Anthony,Herri met de Bles,ca. 1550–60,Netherlandish,Netherlands,1500's,European Paintings,3911,2530,1.545849802,RGB
435680,Moses Striking the Rock,Abraham Bloemaert,1596,Netherlandish,Netherlands,1500's,European Paintings,3811,2821,1.350939383,RGB
435683,Island of the Dead,Arnold Böcklin,1880,Swiss,Switzerland,1800's,European Paintings,4000,2457,1.628001628,RGB
435684,Roman Landscape,Arnold Böcklin,ca. 1850–52,Swiss,Switzerland,1800's,European Paintings,4000,3144,1.272264631,RGB
435690,Petronella Elias (1648–1667) with a Basket of Fruit,Ferdinand Bol,1657,Dutch,Netherlands,1600's,European Paintings,3067,3713,0.826016698,RGB
435691,Gossip,Giovanni Boldini,1873,Italian,Italy,1800's,European Paintings,3811,2865,1.330191972,RGB
435694,The Dispatch-Bearer,Giovanni Boldini,?1879,Italian,Italy,1800's,European Paintings,3099,3859,0.803057787,RGB
435701,Environs of Fontainebleau: Woodland and Cattle,Auguste-François Bonheur,Unavailable,French,France,Unavailable,European Paintings,3349,2251,1.487783207,RGB
435702,The Horse Fair,Rosa Bonheur,1852–55,French,France,1800's,European Paintings,3811,1962,1.942405708,RGB
435703,Weaning the Calves,Rosa Bonheur,1879,French,France,1800's,European Paintings,3809,3085,1.234683955,RGB
435704,A Limier Briquet Hound,Rosa Bonheur,ca. 1856,French,France,1800's,European Paintings,3853,3172,1.214691047,RGB
435707,Roadside Halt,Richard Parkes Bonington,1826,British,Britain,1800's,European Paintings,3142,3864,0.813146998,RGB
435713,The Disillusioned Medea,Paulus Bor,ca. 1640,Dutch,Netherlands,1600's,European Paintings,2758,3797,0.726362918,RGB
435714,Curiosity,Gerard ter Borch the Younger,ca. 1660–62,Dutch,Netherlands,1600's,European Paintings,3020,3718,0.812264658,RGB
435715,Portrait of a Seated Man,Gerard ter Borch the Younger,late 1650s or early 1660s,Dutch,Netherlands,1600's,European Paintings,3176,3802,0.835349816,RGB
435716,The Van Moerkerken Family,Gerard ter Borch the Younger,ca. 1653–54,Dutch,Netherlands,1600's,European Paintings,3284,3831,0.857217437,RGB
435717,A Woman Playing the Theorbo-Lute and a Cavalier,Gerard ter Borch the Younger,ca. 1658,Dutch,Netherlands,1600's,European Paintings,3295,3692,0.892470206,RGB
435718,A Young Woman at Her Toilet with a Maid,Gerard ter Borch the Younger,ca. 1650–51,Dutch,Netherlands,1600's,European Paintings,2719,3722,0.730521225,RGB
435722,Portrait of a Man in Armor with Two Pages,Paris Bordon,Unavailable,Italian,Italy,Unavailable,European Paintings,4000,2965,1.349072513,RGB
435723,Barnyard Scene,Anthonie van Borssom,ca. 1650–55,Dutch,Netherlands,1600's,European Paintings,3811,2843,1.340485403,RGB
435724,The Adoration of the Magi,Hieronymus Bosch,ca. 1475,Netherlandish,Netherlands,1400's,European Paintings,3101,3875,0.800258065,RGB
435727,The Departure of Saints Paula and Eustochium for the Holy Land,Giuseppe Bottani,Unavailable,Italian,Italy,Unavailable,European Paintings,2462,4000,0.6155,RGB
435728,The Last Communion of Saint Jerome,Botticelli (Alessandro di Mariano Filipepi),early 1490s,Italian,Italy,1400's,European Paintings,2119,3722,0.569317571,RGB
435730,Madonna and Child with Two Angels,Botticelli,Unavailable,Italian,Italy,Unavailable,European Paintings,491,700,0.701428571,RGB
435731,The Coronation of the Virgin,Botticelli,Unavailable,Italian,Italy,Unavailable,European Paintings,3811,2542,1.499213218,RGB
435733,Madonna and Child Enthroned with Saints and Angels,Francesco Botticini (Francesco di Giovanni),1493–95,Italian,Italy,1400's,European Paintings,2435,3722,0.654218162,RGB
435737,Imaginary Landscape with the Palatine Hill from Campo Vaccino,François Boucher,1734,French,France,1700's,European Paintings,4000,3127,1.279181324,RGB
435738,The Interrupted Sleep,François Boucher,1750,French,France,1700's,European Paintings,3619,4000,0.90475,RGB
435739,The Toilette of Venus,François Boucher,1751,French,France,1700's,European Paintings,3144,3984,0.789156627,RGB
435740,Allegory of Autumn,François Boucher,1753,French,France,1700's,European Paintings,2000,1611,1.241464929,RGB
435741,Allegory of Lyric Poetry,François Boucher,1753,French,France,1700's,European Paintings,2000,1611,1.241464929,RGB
435743,The Dispatch of the Messenger,François Boucher,1765,French,France,1700's,European Paintings,3189,3854,0.827451998,RGB
435744,Virgin and Child with the Young Saint John the Baptist and Angels,François Boucher,1765,French,France,1700's,European Paintings,3135,3722,0.842289092,RGB
435745,Shepherd's Idyll,François Boucher,1768,French,France,1700's,European Paintings,1877,1911,0.982208268,RGB
435746,Washerwomen,François Boucher,1768,French,France,1700's,European Paintings,1873,1912,0.97960251,RGB
435747,"Jupiter, in the Guise of Diana, and Callisto",François Boucher,1763,French,France,1700's,European Paintings,3263,3860,0.845336788,RGB
435749,On the Beach at Trouville,Eugène Boudin,1863,French,France,1800's,European Paintings,3811,2116,1.801039698,RGB
435750,Beaulieu: The Bay of Fourmis,Eugène Boudin,1892,French,France,1800's,European Paintings,4000,2465,1.622718053,RGB
435752,Young Mother Gazing at Her Child,William Bouguereau,1871,French,France,1800's,European Paintings,2948,4000,0.737,RGB
435753,The Proposal,William Bouguereau,1872,French,France,1800's,European Paintings,2755,4000,0.68875,RGB
435754,Breton Brother and Sister,William Bouguereau,1871,French,France,1800's,European Paintings,2568,3722,0.689951639,RGB
435755,The Baptism of Christ,Sébastien Bourdon,ca. 1650,French,France,1600's,European Paintings,2880,3722,0.773777539,RGB
435756,A Classical Landscape,Sébastien Bourdon,probably 1660s,French,France,1600's,European Paintings,3865,2936,1.316416894,RGB
435757,Portrait of a Young Boy,Sébastien Bourdon,Unavailable,French,France,Unavailable,European Paintings,2877,3327,0.864743012,RGB
435759,Head of Saint John the Baptist on a Charger,Aelbert Bouts,ca. 1500,Netherlandish,Netherlands,1500's,European Paintings,3780,3839,0.984631414,RGB
435760,The Man of Sorrows,Aelbert Bouts,ca. 1525,unavailable,Unavailable,1500's,European Paintings,2589,3878,0.667612171,RGB
435762,Virgin and Child,Dieric Bouts,ca. 1455–60,Netherlandish,Netherlands,1400's,European Paintings,3025,4000,0.75625,RGB
435763,The Mourning Virgin; The Man of Sorrows,Dieric Bouts,Unavailable,unavailable,Unavailable,Unavailable,European Paintings,3811,2440,1.561885246,RGB
435769,The Judgment of Solomon,Leonaert Bramer,1640s,Dutch,Netherlands,1600's,European Paintings,3810,2924,1.303009576,RGB
435770,The Preaching of John the Baptist,Bartholomeus Breenbergh,1634,Dutch,Netherlands,1600's,European Paintings,3810,2786,1.367552046,RGB
435771,The Spinner,Quirijn van Brekelenkam,1653,Dutch,Netherlands,1600's,European Paintings,3810,2869,1.327988846,RGB
435772,Sentimental Conversation,Quirijn van Brekelenkam,early 1660s,Dutch,Netherlands,1600's,European Paintings,3157,3705,0.852091768,RGB
435773,The Weeders,Jules Breton,1868,French,France,1800's,European Paintings,3811,2149,1.773382969,RGB
435774,A Peasant Girl Knitting,Jules Breton,ca. 1870,French,France,1800's,European Paintings,1411,1737,0.812320092,RGB
435776,Joseph Interpreting the Dreams of Pharaoh,Jörg Breu the Younger,ca. 1534–47,German,Germany,1500's,European Paintings,3234,3798,0.85150079,RGB
435778,Sir John Shurley of Isfield (1565–1632),British Painter,Unavailable,British,Britain,Unavailable,European Paintings,3195,3853,0.829223981,RGB
435793,Tottenham Church,British Painter,Unavailable,unavailable,Unavailable,Unavailable,European Paintings,3409,3848,0.885914761,RGB
435803,Cosimo I de' Medici (1519–1574),Bronzino,Unavailable,Italian,Italy,Unavailable,European Paintings,2762,3818,0.723415401,RGB
435804,Katharina Merian,Hans Brosamer,Unavailable,German,Germany,Unavailable,European Paintings,2722,3782,0.719725013,RGB
435805,A Peasant with a Bird,Adriaen Brouwer,Unavailable,Flemish,Belgium,Unavailable,European Paintings,2989,3787,0.789279113,RGB
435806,A Peasant Woman Picking Fleas off a Dog,Adriaen Brouwer,ca. 1626–27,Flemish,Belgium,1600's,European Paintings,3169,3967,0.798840434,RGB
435807,The Smokers,Adriaen Brouwer,ca. 1636,Flemish,Belgium,1600's,European Paintings,3203,4000,0.80075,RGB
435808,The Brawl,Adriaen Brouwer,Unavailable,Flemish,Belgium,Unavailable,European Paintings,2771,3566,0.777061133,RGB
435809,The Harvesters,Pieter Bruegel the Elder,1565,Netherlandish,Netherlands,1500's,European Paintings,3811,2809,1.356710573,RGB
435810,A Woodland Road with Travelers,Jan Brueghel the Elder,1607,Netherlandish,Netherlands,1600's,European Paintings,4000,2309,1.732351667,RGB
435813,Aeneas and the Sibyl in the Underworld,Jan Brueghel the Younger,1630s,Flemish,Belgium,1600's,European Paintings,3909,3001,1.302565811,RGB
435814,A Basket of Flowers,Jan Brueghel the Younger,probably 1620s,Flemish,Belgium,1600's,European Paintings,3811,2744,1.388848397,RGB
